userId	geneSymbol	geneName	entrezgene	score	gLink
SNED1	SNED1	sushi, nidogen and EGF like domains 1	25992	0.84048605	https://www.ncbi.nlm.nih.gov/gene/?term=25992
SNHG1	SNHG1	small nucleolar RNA host gene 1	23642	4.7161636	https://www.ncbi.nlm.nih.gov/gene/?term=23642
SNHG11	SNHG11	small nucleolar RNA host gene 11	128439	1.5227911	https://www.ncbi.nlm.nih.gov/gene/?term=128439
SNRK	SNRK	SNF related kinase	54861	1.6796274	https://www.ncbi.nlm.nih.gov/gene/?term=54861
SNRNP200	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200	23020	2.473955	https://www.ncbi.nlm.nih.gov/gene/?term=23020
SNTB1	SNTB1	syntrophin beta 1	6641	1.3732649	https://www.ncbi.nlm.nih.gov/gene/?term=6641
SNTB2	SNTB2	syntrophin beta 2	6645	7.0298595	https://www.ncbi.nlm.nih.gov/gene/?term=6645
SNTN	SNTN	sentan, cilia apical structure protein	132203	-4.414129	https://www.ncbi.nlm.nih.gov/gene/?term=132203
SNX10	SNX10	sorting nexin 10	29887	0.9921393	https://www.ncbi.nlm.nih.gov/gene/?term=29887
SNX11	SNX11	sorting nexin 11	29916	4.0261087	https://www.ncbi.nlm.nih.gov/gene/?term=29916
SNX16	SNX16	sorting nexin 16	64089	3.815926	https://www.ncbi.nlm.nih.gov/gene/?term=64089
SNX19	SNX19	sorting nexin 19	399979	3.852134	https://www.ncbi.nlm.nih.gov/gene/?term=399979
SNX20	SNX20	sorting nexin 20	124460	-0.21411882	https://www.ncbi.nlm.nih.gov/gene/?term=124460
SNX21	SNX21	sorting nexin family member 21	90203	1.7784233	https://www.ncbi.nlm.nih.gov/gene/?term=90203
SNX27	SNX27	sorting nexin family member 27	81609	4.4412665	https://www.ncbi.nlm.nih.gov/gene/?term=81609
SNX29	SNX29	sorting nexin 29	92017	0.5421915	https://www.ncbi.nlm.nih.gov/gene/?term=92017
SNX32	SNX32	sorting nexin 32	254122	-0.0089481035	https://www.ncbi.nlm.nih.gov/gene/?term=254122
SNX33	SNX33	sorting nexin 33	257364	1.3973955	https://www.ncbi.nlm.nih.gov/gene/?term=257364
SNX7	SNX7	sorting nexin 7	51375	2.6310358	https://www.ncbi.nlm.nih.gov/gene/?term=51375
SNX8	SNX8	sorting nexin 8	29886	1.664445	https://www.ncbi.nlm.nih.gov/gene/?term=29886
SOAT1	SOAT1	sterol O-acyltransferase 1	6646	1.1105917	https://www.ncbi.nlm.nih.gov/gene/?term=6646
SOCS2	SOCS2	suppressor of cytokine signaling 2	8835	1.5128651	https://www.ncbi.nlm.nih.gov/gene/?term=8835
SOCS4	SOCS4	suppressor of cytokine signaling 4	122809	3.0441644	https://www.ncbi.nlm.nih.gov/gene/?term=122809
SOCS5	SOCS5	suppressor of cytokine signaling 5	9655	2.5286949	https://www.ncbi.nlm.nih.gov/gene/?term=9655
SOCS7	SOCS7	suppressor of cytokine signaling 7	30837	1.1578504	https://www.ncbi.nlm.nih.gov/gene/?term=30837
SOD2	SOD2	superoxide dismutase 2	6648	17.681696	https://www.ncbi.nlm.nih.gov/gene/?term=6648
SORBS1	SORBS1	sorbin and SH3 domain containing 1	10580	6.909256	https://www.ncbi.nlm.nih.gov/gene/?term=10580
SORCS1	SORCS1	sortilin related VPS10 domain containing receptor 1	114815	2.3316655	https://www.ncbi.nlm.nih.gov/gene/?term=114815
SORL1	SORL1	sortilin related receptor 1	6653	-3.2561316	https://www.ncbi.nlm.nih.gov/gene/?term=6653
SORT1	SORT1	sortilin 1	6272	2.357165	https://www.ncbi.nlm.nih.gov/gene/?term=6272
SOS1	SOS1	SOS Ras/Rac guanine nucleotide exchange factor 1	6654	3.2035677	https://www.ncbi.nlm.nih.gov/gene/?term=6654
SOS2	SOS2	SOS Ras/Rho guanine nucleotide exchange factor 2	6655	4.958594	https://www.ncbi.nlm.nih.gov/gene/?term=6655
SOSTDC1	SOSTDC1	sclerostin domain containing 1	25928	-1.2190936	https://www.ncbi.nlm.nih.gov/gene/?term=25928
SOWAHC	SOWAHC	sosondowah ankyrin repeat domain family member C	65124	2.6781232	https://www.ncbi.nlm.nih.gov/gene/?term=65124
SOX12	SOX12	SRY-box 12	6666	-0.8945658	https://www.ncbi.nlm.nih.gov/gene/?term=6666
SOX13	SOX13	SRY-box 13	9580	1.5399051	https://www.ncbi.nlm.nih.gov/gene/?term=9580
SOX5	SOX5	SRY-box 5	6660	1.7886916	https://www.ncbi.nlm.nih.gov/gene/?term=6660
SOX6	SOX6	SRY-box 6	55553	1.2784053	https://www.ncbi.nlm.nih.gov/gene/?term=55553
SP140	SP140	SP140 nuclear body protein	11262	-0.010757282	https://www.ncbi.nlm.nih.gov/gene/?term=11262
SPAG17	SPAG17	sperm associated antigen 17	200162	-3.4569995	https://www.ncbi.nlm.nih.gov/gene/?term=200162
SPAG5	SPAG5	sperm associated antigen 5	10615	0.0050363643	https://www.ncbi.nlm.nih.gov/gene/?term=10615
SPAG6	SPAG6	sperm associated antigen 6	9576	-3.076045	https://www.ncbi.nlm.nih.gov/gene/?term=9576
SPAG8	SPAG8	sperm associated antigen 8	26206	-4.1613083	https://www.ncbi.nlm.nih.gov/gene/?term=26206
SPAG9	SPAG9	sperm associated antigen 9	9043	5.9431787	https://www.ncbi.nlm.nih.gov/gene/?term=9043
SPARC	SPARC	secreted protein acidic and cysteine rich	6678	0.7426926	https://www.ncbi.nlm.nih.gov/gene/?term=6678
SPARCL1	SPARCL1	SPARC like 1	8404	-6.571282	https://www.ncbi.nlm.nih.gov/gene/?term=8404
SPAST	SPAST	spastin	6683	1.4235553	https://www.ncbi.nlm.nih.gov/gene/?term=6683
SPATA12	SPATA12	spermatogenesis associated 12	353324	0.17678615	https://www.ncbi.nlm.nih.gov/gene/?term=353324
SPATA13	SPATA13	spermatogenesis associated 13	221178	4.1981516	https://www.ncbi.nlm.nih.gov/gene/?term=221178
SPATA18	SPATA18	spermatogenesis associated 18	132671	0.28660825	https://www.ncbi.nlm.nih.gov/gene/?term=132671
SPATA20	SPATA20	spermatogenesis associated 20	64847	6.7003202	https://www.ncbi.nlm.nih.gov/gene/?term=64847
SPATA5	SPATA5	spermatogenesis associated 5	166378	0.40322697	https://www.ncbi.nlm.nih.gov/gene/?term=166378
SPATA5L1	SPATA5L1	spermatogenesis associated 5 like 1	79029	1.9848897	https://www.ncbi.nlm.nih.gov/gene/?term=79029
SPATA6L	SPATA6L	spermatogenesis associated 6 like	55064	2.0058177	https://www.ncbi.nlm.nih.gov/gene/?term=55064
SPATA7	SPATA7	spermatogenesis associated 7	55812	-0.66616917	https://www.ncbi.nlm.nih.gov/gene/?term=55812
SPDEF	SPDEF	SAM pointed domain containing ETS transcription factor	25803	-0.004767432	https://www.ncbi.nlm.nih.gov/gene/?term=25803
SPDL1	SPDL1	spindle apparatus coiled-coil protein 1	54908	-0.22389817	https://www.ncbi.nlm.nih.gov/gene/?term=54908
SPECC1L	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like	23384	1.0706185	https://www.ncbi.nlm.nih.gov/gene/?term=23384
SPEF1	SPEF1	sperm flagellar 1	25876	-2.2579536	https://www.ncbi.nlm.nih.gov/gene/?term=25876
SPG7	SPG7	SPG7, paraplegin matrix AAA peptidase subunit	6687	2.91405	https://www.ncbi.nlm.nih.gov/gene/?term=6687
SPHK1	SPHK1	sphingosine kinase 1	8877	3.0638697	https://www.ncbi.nlm.nih.gov/gene/?term=8877
SPIB	SPIB	Spi-B transcription factor	6689	3.9570665	https://www.ncbi.nlm.nih.gov/gene/?term=6689
SPICE1	SPICE1	spindle and centriole associated protein 1	152185	1.8163427	https://www.ncbi.nlm.nih.gov/gene/?term=152185
SPIN1	SPIN1	spindlin 1	10927	3.2050834	https://www.ncbi.nlm.nih.gov/gene/?term=10927
SPIN3	SPIN3	spindlin family member 3	169981	-0.057747047	https://www.ncbi.nlm.nih.gov/gene/?term=169981
SPIRE2	SPIRE2	spire type actin nucleation factor 2	84501	0.5314831	https://www.ncbi.nlm.nih.gov/gene/?term=84501
SPNS3	SPNS3	sphingolipid transporter 3 (putative)	201305	1.000794	https://www.ncbi.nlm.nih.gov/gene/?term=201305
SPOCK1	SPOCK1	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1	6695	-0.1627039	https://www.ncbi.nlm.nih.gov/gene/?term=6695
SPOCK2	SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2	9806	2.7229128	https://www.ncbi.nlm.nih.gov/gene/?term=9806
SPOCK3	SPOCK3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3	50859	-0.527498	https://www.ncbi.nlm.nih.gov/gene/?term=50859
SPON1	SPON1	spondin 1	10418	2.00061	https://www.ncbi.nlm.nih.gov/gene/?term=10418
SPON2	SPON2	spondin 2	10417	-1.2204381	https://www.ncbi.nlm.nih.gov/gene/?term=10417
SPOPL	SPOPL	speckle type BTB/POZ protein like	339745	0.97045356	https://www.ncbi.nlm.nih.gov/gene/?term=339745
SPP1	SPP1	secreted phosphoprotein 1	6696	9.270504	https://www.ncbi.nlm.nih.gov/gene/?term=6696
SPPL3	SPPL3	signal peptide peptidase like 3	121665	3.9161398	https://www.ncbi.nlm.nih.gov/gene/?term=121665
SPRN	SPRN	shadow of prion protein	503542	0.074787565	https://www.ncbi.nlm.nih.gov/gene/?term=503542
SPRTN	SPRTN	SprT-like N-terminal domain	83932	0.92341495	https://www.ncbi.nlm.nih.gov/gene/?term=83932
SPRY1	SPRY1	sprouty RTK signaling antagonist 1	10252	-5.9838853	https://www.ncbi.nlm.nih.gov/gene/?term=10252
SPRY2	SPRY2	sprouty RTK signaling antagonist 2	10253	6.6993914	https://www.ncbi.nlm.nih.gov/gene/?term=10253
SPTLC2	SPTLC2	serine palmitoyltransferase long chain base subunit 2	9517	2.69888	https://www.ncbi.nlm.nih.gov/gene/?term=9517
SPTLC3	SPTLC3	serine palmitoyltransferase long chain base subunit 3	55304	3.9069228	https://www.ncbi.nlm.nih.gov/gene/?term=55304
SPTSSB	SPTSSB	serine palmitoyltransferase small subunit B	165679	0.7582417	https://www.ncbi.nlm.nih.gov/gene/?term=165679
SQSTM1	SQSTM1	sequestosome 1	8878	8.91236	https://www.ncbi.nlm.nih.gov/gene/?term=8878
SRBD1	SRBD1	S1 RNA binding domain 1	55133	-0.31680197	https://www.ncbi.nlm.nih.gov/gene/?term=55133
SRCAP	SRCAP	Snf2 related CREBBP activator protein	10847	4.807405	https://www.ncbi.nlm.nih.gov/gene/?term=10847
SRD5A1	SRD5A1	steroid 5 alpha-reductase 1	6715	2.6096678	https://www.ncbi.nlm.nih.gov/gene/?term=6715
SRD5A2	SRD5A2	steroid 5 alpha-reductase 2	6716	-3.4637961	https://www.ncbi.nlm.nih.gov/gene/?term=6716
SREBF1	SREBF1	sterol regulatory element binding transcription factor 1	6720	3.380476	https://www.ncbi.nlm.nih.gov/gene/?term=6720
SRGAP2	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2	23380	1.1977012	https://www.ncbi.nlm.nih.gov/gene/?term=23380
SRGAP3	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3	9901	-1.0427474	https://www.ncbi.nlm.nih.gov/gene/?term=9901
SRGN	SRGN	serglycin	5552	-0.5260556	https://www.ncbi.nlm.nih.gov/gene/?term=5552
SRM	SRM	spermidine synthase	6723	1.6977437	https://www.ncbi.nlm.nih.gov/gene/?term=6723
SRPX	SRPX	sushi repeat containing protein X-linked	8406	0.13857336	https://www.ncbi.nlm.nih.gov/gene/?term=8406
SRPX2	SRPX2	sushi repeat containing protein X-linked 2	27286	0.3313243	https://www.ncbi.nlm.nih.gov/gene/?term=27286
SRSF12	SRSF12	serine and arginine rich splicing factor 12	135295	4.842782	https://www.ncbi.nlm.nih.gov/gene/?term=135295
SRXN1	SRXN1	sulfiredoxin 1	140809	1.0113312	https://www.ncbi.nlm.nih.gov/gene/?term=140809
SS18L1	SS18L1	SS18L1, nBAF chromatin remodeling complex subunit	26039	0.78234786	https://www.ncbi.nlm.nih.gov/gene/?term=26039
SSBP2	SSBP2	single stranded DNA binding protein 2	23635	0.69670516	https://www.ncbi.nlm.nih.gov/gene/?term=23635
SSH1	SSH1	slingshot protein phosphatase 1	54434	2.7976024	https://www.ncbi.nlm.nih.gov/gene/?term=54434
SSH2	SSH2	slingshot protein phosphatase 2	85464	4.7472377	https://www.ncbi.nlm.nih.gov/gene/?term=85464
SSPO	SSPO	SCO-spondin	23145	0.7322776	https://www.ncbi.nlm.nih.gov/gene/?term=23145
SST	SST	somatostatin	6750	1.2240809	https://www.ncbi.nlm.nih.gov/gene/?term=6750
SSTR2	SSTR2	somatostatin receptor 2	6752	2.043028	https://www.ncbi.nlm.nih.gov/gene/?term=6752
ST14	ST14	suppression of tumorigenicity 14	6768	12.185899	https://www.ncbi.nlm.nih.gov/gene/?term=6768
ST3GAL5	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	8869	2.098697	https://www.ncbi.nlm.nih.gov/gene/?term=8869
ST6GAL1	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	6480	4.5507708	https://www.ncbi.nlm.nih.gov/gene/?term=6480
ST6GAL2	ST6GAL2	ST6 beta-galactoside alpha-2,6-sialyltransferase 2	84620	0.2264897	https://www.ncbi.nlm.nih.gov/gene/?term=84620
ST6GALNAC1	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	55808	2.8005607	https://www.ncbi.nlm.nih.gov/gene/?term=55808
ST6GALNAC2	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	10610	1.041794	https://www.ncbi.nlm.nih.gov/gene/?term=10610
ST6GALNAC4	ST6GALNAC4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	27090	1.153523	https://www.ncbi.nlm.nih.gov/gene/?term=27090
ST6GALNAC5	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	81849	4.1510396	https://www.ncbi.nlm.nih.gov/gene/?term=81849
ST8SIA4	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	7903	-1.1860393	https://www.ncbi.nlm.nih.gov/gene/?term=7903
STAB1	STAB1	stabilin 1	23166	-0.24687964	https://www.ncbi.nlm.nih.gov/gene/?term=23166
STAC	STAC	SH3 and cysteine rich domain	6769	-0.772544	https://www.ncbi.nlm.nih.gov/gene/?term=6769
STAG2	STAG2	stromal antigen 2	10735	2.2751653	https://www.ncbi.nlm.nih.gov/gene/?term=10735
STAM	STAM	signal transducing adaptor molecule	8027	2.2811308	https://www.ncbi.nlm.nih.gov/gene/?term=8027
STAMBPL1	STAMBPL1	STAM binding protein like 1	57559	-0.14957513	https://www.ncbi.nlm.nih.gov/gene/?term=57559
STAR	STAR	steroidogenic acute regulatory protein	6770	-0.09779348	https://www.ncbi.nlm.nih.gov/gene/?term=6770
STARD10	STARD10	StAR related lipid transfer domain containing 10	10809	5.5563807	https://www.ncbi.nlm.nih.gov/gene/?term=10809
STARD13	STARD13	StAR related lipid transfer domain containing 13	90627	1.3253461	https://www.ncbi.nlm.nih.gov/gene/?term=90627
STARD9	STARD9	StAR related lipid transfer domain containing 9	57519	-0.06855323	https://www.ncbi.nlm.nih.gov/gene/?term=57519
STAT1	STAT1	signal transducer and activator of transcription 1	6772	13.8680935	https://www.ncbi.nlm.nih.gov/gene/?term=6772
STAT4	STAT4	signal transducer and activator of transcription 4	6775	-0.2535296	https://www.ncbi.nlm.nih.gov/gene/?term=6775
STAT5A	STAT5A	signal transducer and activator of transcription 5A	6776	5.0045323	https://www.ncbi.nlm.nih.gov/gene/?term=6776
STC1	STC1	stanniocalcin 1	6781	15.024452	https://www.ncbi.nlm.nih.gov/gene/?term=6781
STEAP4	STEAP4	STEAP4 metalloreductase	79689	4.4190917	https://www.ncbi.nlm.nih.gov/gene/?term=79689
STIL	STIL	STIL, centriolar assembly protein	6491	1.0920109	https://www.ncbi.nlm.nih.gov/gene/?term=6491
STK10	STK10	serine/threonine kinase 10	6793	3.095017	https://www.ncbi.nlm.nih.gov/gene/?term=6793
STK11IP	STK11IP	serine/threonine kinase 11 interacting protein	114790	0.7977503	https://www.ncbi.nlm.nih.gov/gene/?term=114790
STK16	STK16	serine/threonine kinase 16	8576	0.90649664	https://www.ncbi.nlm.nih.gov/gene/?term=8576
STK17B	STK17B	serine/threonine kinase 17b	9262	7.9468203	https://www.ncbi.nlm.nih.gov/gene/?term=9262
STK25	STK25	serine/threonine kinase 25	10494	3.675519	https://www.ncbi.nlm.nih.gov/gene/?term=10494
STK33	STK33	serine/threonine kinase 33	65975	-0.5893524	https://www.ncbi.nlm.nih.gov/gene/?term=65975
STK35	STK35	serine/threonine kinase 35	140901	3.129587	https://www.ncbi.nlm.nih.gov/gene/?term=140901
STK36	STK36	serine/threonine kinase 36	27148	0.22741874	https://www.ncbi.nlm.nih.gov/gene/?term=27148
STMN1	STMN1	stathmin 1	3925	-0.81334835	https://www.ncbi.nlm.nih.gov/gene/?term=3925
STMND1	STMND1	stathmin domain containing 1	401236	-1.2030798	https://www.ncbi.nlm.nih.gov/gene/?term=401236
STOM	STOM	stomatin	2040	5.392137	https://www.ncbi.nlm.nih.gov/gene/?term=2040
STOML1	STOML1	stomatin like 1	9399	0.738952	https://www.ncbi.nlm.nih.gov/gene/?term=9399
STOML3	STOML3	stomatin like 3	161003	-3.348253	https://www.ncbi.nlm.nih.gov/gene/?term=161003
STON1	STON1	stonin 1	11037	-0.77897394	https://www.ncbi.nlm.nih.gov/gene/?term=11037
STOX1	STOX1	storkhead box 1	219736	-1.823066	https://www.ncbi.nlm.nih.gov/gene/?term=219736
STOX2	STOX2	storkhead box 2	56977	3.1360412	https://www.ncbi.nlm.nih.gov/gene/?term=56977
STPG1	STPG1	sperm tail PG-rich repeat containing 1	90529	0.74098116	https://www.ncbi.nlm.nih.gov/gene/?term=90529
STRA6	STRA6	stimulated by retinoic acid 6	64220	3.578581	https://www.ncbi.nlm.nih.gov/gene/?term=64220
STRN	STRN	striatin	6801	4.520699	https://www.ncbi.nlm.nih.gov/gene/?term=6801
STS	STS	steroid sulfatase	412	4.053295	https://www.ncbi.nlm.nih.gov/gene/?term=412
STX11	STX11	syntaxin 11	8676	5.715393	https://www.ncbi.nlm.nih.gov/gene/?term=8676
STX16	STX16	syntaxin 16	8675	1.9598792	https://www.ncbi.nlm.nih.gov/gene/?term=8675
STX19	STX19	syntaxin 19	415117	0.28545916	https://www.ncbi.nlm.nih.gov/gene/?term=415117
STX2	STX2	syntaxin 2	2054	-0.11925915	https://www.ncbi.nlm.nih.gov/gene/?term=2054
STX6	STX6	syntaxin 6	10228	2.7546957	https://www.ncbi.nlm.nih.gov/gene/?term=10228
STXBP4	STXBP4	syntaxin binding protein 4	252983	0.15348686	https://www.ncbi.nlm.nih.gov/gene/?term=252983
STXBP5	STXBP5	syntaxin binding protein 5	134957	2.191552	https://www.ncbi.nlm.nih.gov/gene/?term=134957
STYK1	STYK1	serine/threonine/tyrosine kinase 1	55359	1.5793891	https://www.ncbi.nlm.nih.gov/gene/?term=55359
STYX	STYX	serine/threonine/tyrosine interacting protein	6815	3.2138848	https://www.ncbi.nlm.nih.gov/gene/?term=6815
SUFU	SUFU	SUFU negative regulator of hedgehog signaling	51684	-0.079555	https://www.ncbi.nlm.nih.gov/gene/?term=51684
SULF1	SULF1	sulfatase 1	23213	7.316639	https://www.ncbi.nlm.nih.gov/gene/?term=23213
SULF2	SULF2	sulfatase 2	55959	3.6144226	https://www.ncbi.nlm.nih.gov/gene/?term=55959
SULT1C2	SULT1C2	sulfotransferase family 1C member 2	6819	2.452636	https://www.ncbi.nlm.nih.gov/gene/?term=6819
SUMF1	SUMF1	sulfatase modifying factor 1	285362	4.177566	https://www.ncbi.nlm.nih.gov/gene/?term=285362
SUOX	SUOX	sulfite oxidase	6821	4.528229	https://www.ncbi.nlm.nih.gov/gene/?term=6821
SUSD1	SUSD1	sushi domain containing 1	64420	1.496338	https://www.ncbi.nlm.nih.gov/gene/?term=64420
SUSD2	SUSD2	sushi domain containing 2	56241	11.1246195	https://www.ncbi.nlm.nih.gov/gene/?term=56241
SUSD3	SUSD3	sushi domain containing 3	203328	5.838882	https://www.ncbi.nlm.nih.gov/gene/?term=203328
SUSD4	SUSD4	sushi domain containing 4	55061	3.6323922	https://www.ncbi.nlm.nih.gov/gene/?term=55061
SUSD5	SUSD5	sushi domain containing 5	26032	-0.15534495	https://www.ncbi.nlm.nih.gov/gene/?term=26032
SUV39H1	SUV39H1	suppressor of variegation 3-9 homolog 1	6839	-0.03960636	https://www.ncbi.nlm.nih.gov/gene/?term=6839
SUV39H2	SUV39H2	suppressor of variegation 3-9 homolog 2	79723	0.5355171	https://www.ncbi.nlm.nih.gov/gene/?term=79723
SUZ12	SUZ12	SUZ12, polycomb repressive complex 2 subunit	23512	2.1211405	https://www.ncbi.nlm.nih.gov/gene/?term=23512
SV2C	SV2C	synaptic vesicle glycoprotein 2C	22987	0.41136828	https://www.ncbi.nlm.nih.gov/gene/?term=22987
SVEP1	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	79987	2.0928292	https://www.ncbi.nlm.nih.gov/gene/?term=79987
SVOPL	SVOPL	SVOP like	136306	0.5187944	https://www.ncbi.nlm.nih.gov/gene/?term=136306
SWSAP1	SWSAP1	SWIM-type zinc finger 7 associated protein 1	126074	-0.7440372	https://www.ncbi.nlm.nih.gov/gene/?term=126074
SWT1	SWT1	SWT1, RNA endoribonuclease homolog	54823	1.2786496999999999	https://www.ncbi.nlm.nih.gov/gene/?term=54823
SYBU	SYBU	syntabulin	55638	-1.8773658	https://www.ncbi.nlm.nih.gov/gene/?term=55638
SYK	SYK	spleen associated tyrosine kinase	6850	3.6566694	https://www.ncbi.nlm.nih.gov/gene/?term=6850
SYMPK	SYMPK	symplekin	8189	5.2214384	https://www.ncbi.nlm.nih.gov/gene/?term=8189
SYNDIG1	SYNDIG1	synapse differentiation inducing 1	79953	0.25538766	https://www.ncbi.nlm.nih.gov/gene/?term=79953
SYNE1	SYNE1	spectrin repeat containing nuclear envelope protein 1	23345	5.3945327	https://www.ncbi.nlm.nih.gov/gene/?term=23345
SYNGR3	SYNGR3	synaptogyrin 3	9143	0.08930989	https://www.ncbi.nlm.nih.gov/gene/?term=9143
SYNJ1	SYNJ1	synaptojanin 1	8867	2.228958	https://www.ncbi.nlm.nih.gov/gene/?term=8867
SYNM	SYNM	synemin	23336	0.25778362	https://www.ncbi.nlm.nih.gov/gene/?term=23336
SYNRG	SYNRG	synergin gamma	11276	4.103732	https://www.ncbi.nlm.nih.gov/gene/?term=11276
SYT1	SYT1	synaptotagmin 1	6857	0.18409622	https://www.ncbi.nlm.nih.gov/gene/?term=6857
SYT11	SYT11	synaptotagmin 11	23208	0.32103154	https://www.ncbi.nlm.nih.gov/gene/?term=23208
SYT2	SYT2	synaptotagmin 2	127833	0.20666207	https://www.ncbi.nlm.nih.gov/gene/?term=127833
SYT8	SYT8	synaptotagmin 8	90019	-0.08356453	https://www.ncbi.nlm.nih.gov/gene/?term=90019
SYTL2	SYTL2	synaptotagmin like 2	54843	-0.62289554	https://www.ncbi.nlm.nih.gov/gene/?term=54843
SYTL3	SYTL3	synaptotagmin like 3	94120	1.6041553	https://www.ncbi.nlm.nih.gov/gene/?term=94120
SYTL4	SYTL4	synaptotagmin like 4	94121	0.9393064	https://www.ncbi.nlm.nih.gov/gene/?term=94121
SYTL5	SYTL5	synaptotagmin like 5	94122	2.7807086	https://www.ncbi.nlm.nih.gov/gene/?term=94122
SZT2	SZT2	SZT2, KICSTOR complex subunit	23334	1.7907453	https://www.ncbi.nlm.nih.gov/gene/?term=23334
TAB2	TAB2	TGF-beta activated kinase 1 (MAP3K7) binding protein 2	23118	6.4839034	https://www.ncbi.nlm.nih.gov/gene/?term=23118
TAB3	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3	257397	2.6793947	https://www.ncbi.nlm.nih.gov/gene/?term=257397
TACC1	TACC1	transforming acidic coiled-coil containing protein 1	6867	7.2150073	https://www.ncbi.nlm.nih.gov/gene/?term=6867
TACC3	TACC3	transforming acidic coiled-coil containing protein 3	10460	0.056060113	https://www.ncbi.nlm.nih.gov/gene/?term=10460
TACR1	TACR1	tachykinin receptor 1	6869	0.5452231	https://www.ncbi.nlm.nih.gov/gene/?term=6869
TACR2	TACR2	tachykinin receptor 2	6865	0.15431811	https://www.ncbi.nlm.nih.gov/gene/?term=6865
TADA1	TADA1	transcriptional adaptor 1	117143	0.3045778	https://www.ncbi.nlm.nih.gov/gene/?term=117143
TADA2B	TADA2B	transcriptional adaptor 2B	93624	1.0898839	https://www.ncbi.nlm.nih.gov/gene/?term=93624
TAF1	TAF1	TATA-box binding protein associated factor 1	6872	2.147838	https://www.ncbi.nlm.nih.gov/gene/?term=6872
TAF1A	TAF1A	TATA-box binding protein associated factor, RNA polymerase I subunit A	9015	0.62147754	https://www.ncbi.nlm.nih.gov/gene/?term=9015
TAF2	TAF2	TATA-box binding protein associated factor 2	6873	3.1126196	https://www.ncbi.nlm.nih.gov/gene/?term=6873
TAF3	TAF3	TATA-box binding protein associated factor 3	83860	3.137557	https://www.ncbi.nlm.nih.gov/gene/?term=83860
TAF5L	TAF5L	TATA-box binding protein associated factor 5 like	27097	1.8596408	https://www.ncbi.nlm.nih.gov/gene/?term=27097
TAGAP	TAGAP	T cell activation RhoGTPase activating protein	117289	-1.1534741	https://www.ncbi.nlm.nih.gov/gene/?term=117289
TAGLN	TAGLN	transgelin	6876	4.329757	https://www.ncbi.nlm.nih.gov/gene/?term=6876
TAMM41	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	132001	-0.12810946	https://www.ncbi.nlm.nih.gov/gene/?term=132001
TANC1	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	85461	4.1544137	https://www.ncbi.nlm.nih.gov/gene/?term=85461
TANC2	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	26115	3.5033047	https://www.ncbi.nlm.nih.gov/gene/?term=26115
TANGO2	TANGO2	transport and golgi organization 2 homolog	128989	2.143682	https://www.ncbi.nlm.nih.gov/gene/?term=128989
TANGO6	TANGO6	transport and golgi organization 6 homolog	79613	1.4419649	https://www.ncbi.nlm.nih.gov/gene/?term=79613
TAOK3	TAOK3	TAO kinase 3	51347	5.6181865	https://www.ncbi.nlm.nih.gov/gene/?term=51347
TAP2	TAP2	transporter 2, ATP binding cassette subfamily B member	6891	8.585608	https://www.ncbi.nlm.nih.gov/gene/?term=6891
TAPBPL	TAPBPL	TAP binding protein like	55080	7.981757	https://www.ncbi.nlm.nih.gov/gene/?term=55080
TAPT1	TAPT1	transmembrane anterior posterior transformation 1	202018	0.7127678	https://www.ncbi.nlm.nih.gov/gene/?term=202018
TAPT1-AS1	TAPT1-AS1	TAPT1 antisense RNA 1 (head to head)	202020	-0.5362261	https://www.ncbi.nlm.nih.gov/gene/?term=202020
TARS2	TARS2	threonyl-tRNA synthetase 2, mitochondrial	80222	1.0089598	https://www.ncbi.nlm.nih.gov/gene/?term=80222
TARSL2	TARSL2	threonyl-tRNA synthetase like 2	123283	1.8949932	https://www.ncbi.nlm.nih.gov/gene/?term=123283
TASP1	TASP1	taspase 1	55617	0.9779837	https://www.ncbi.nlm.nih.gov/gene/?term=55617
TAZ	TAZ	tafazzin	6901	3.429764	https://www.ncbi.nlm.nih.gov/gene/?term=6901
TBC1D1	TBC1D1	TBC1 domain family member 1	23216	6.896347	https://www.ncbi.nlm.nih.gov/gene/?term=23216
